item_id,timestamp,target
0,1996-03-24,141.96428
0,1996-03-31,160.71428
0,1996-04-07,165.30016
0,1996-04-14,153.64229
0,1996-04-21,147.68991
0,1996-04-28,100.325966
0,1996-05-05,184.90646
0,1996-05-12,146.30103
0,1996-05-19,154.96031
0,1996-05-26,120.89002
0,1996-06-02,164.25737
0,1996-06-09,163.12358
0,1996-06-16,133.73016
0,1996-06-23,166.22733
0,1996-06-30,159.76474
0,1996-07-07,172.61905
0,1996-07-14,167.4178
0,1996-07-21,183.06406
0,1996-07-28,170.63492
0,1996-08-04,182.95068
0,1996-08-11,176.79988
0,1996-08-18,185.77098
0,1996-08-25,158.56009
0,1996-09-01,188.5204
0,1996-09-08,180.51303
0,1996-09-15,174.7449
0,1996-09-22,180.9949
0,1996-09-29,176.06293
0,1996-10-06,176.62982
0,1996-10-13,169.55782
0,1996-10-20,179.94615
0,1996-10-27,188.9881
0,1996-11-03,174.63152
0,1996-11-10,173.2568
0,1996-11-17,179.77608
0,1996-11-24,142.19104
0,1996-12-01,166.93594
0,1996-12-08,178.65646
0,1996-12-15,207.15703
0,1996-12-22,204.86111
0,1996-12-29,130.87064
0,1997-01-05,107.45465
0,1997-01-12,151.21883
0,1997-01-19,135.11905
0,1997-01-26,165.1644
0,1997-02-02,171.88208
0,1997-02-09,180.73979
0,1997-02-16,171.81122
0,1997-02-23,168.82086
0,1997-03-02,170.32314
0,1997-03-09,181.83107
0,1997-03-16,177.12585
0,1997-03-23,176.60147
0,1997-03-30,211.18198
0,1997-04-06,202.26758
0,1997-04-13,183.87189
0,1997-04-20,203.57143
0,1997-04-27,190.06519
0,1997-05-04,185.26405
0,1997-05-11,184.45294
0,1997-05-18,194.14682
0,1997-05-25,211.04025
0,1997-06-01,209.09863
0,1997-06-08,203.28798
0,1997-06-15,168.69331
0,1997-06-22,199.73073
0,1997-06-29,217.12018
0,1997-07-06,222.77495
0,1997-07-13,175.07086
0,1997-07-20,212.02625
0,1997-07-27,216.72336
0,1997-08-03,227.90533
0,1997-08-10,236.4229
0,1997-08-17,243.06973
0,1997-08-24,234.70805
0,1997-08-31,244.64285
0,1997-09-07,236.98979
0,1997-09-14,227.04082
0,1997-09-21,234.1695
0,1997-09-28,225.07086
0,1997-10-05,243.67914
0,1997-10-12,217.02098
0,1997-10-19,207.95068
0,1997-10-26,164.61168
0,1997-11-02,246.24432
0,1997-11-09,241.79422
0,1997-11-16,223.22845
0,1997-11-23,207.92233
0,1997-11-30,234.6797
0,1997-12-07,263.13776
0,1997-12-14,259.19785
0,1997-12-21,322.0663
0,1997-12-28,226.61565
0,1998-01-04,209.04195
0,1998-01-11,223.32767
0,1998-01-18,221.30103
0,1998-01-25,248.76701
0,1998-02-01,258.46088
0,1998-02-08,242.87132
0,1998-02-15,257.10034
0,1998-02-22,255.95238
