item_id,timestamp,target
0,1979-03-31,3592.55
0,1979-06-30,6409.3403
0,1979-09-30,10953.493
0,1979-12-31,4136.845
0,1980-03-31,3369.46
0,1980-06-30,5446.2505
0,1980-09-30,11832.963
0,1980-12-31,3622.84
0,1981-03-31,2975.8804
0,1981-06-30,5835.0347
0,1981-09-30,12658.783
0,1981-12-31,4359.29
0,1982-03-31,3524.19
0,1982-06-30,6689.87
0,1982-09-30,12929.085
0,1982-12-31,4554.3604
0,1983-03-31,3688.745
0,1983-06-30,6694.7954
0,1983-09-30,12861.196
0,1983-12-31,4711.4907
0,1984-03-31,3799.5054
0,1984-06-30,7468.7554
0,1984-09-30,13575.076
0,1984-12-31,5081.095
0,1985-03-31,3930.6853
0,1985-06-30,7299.0005
0,1985-09-30,13721.401
0,1985-12-31,5265.745
0,1986-03-31,4317.45
0,1986-06-30,7579.585
0,1986-09-30,15061.646
0,1986-12-31,5654.815
0,1987-03-31,4576.86
0,1987-06-30,8845.903
0,1987-09-30,16198.344
0,1987-12-31,6432.06
0,1988-03-31,5432.7695
0,1988-06-30,8864.131
0,1988-09-30,17327.604
0,1988-12-31,6848.2495
0,1989-03-31,5658.625
0,1989-06-30,8778.262
0,1989-09-30,17154.771
0,1989-12-31,6829.2344
0,1990-03-31,5438.61
0,1990-06-30,8741.323
0,1990-09-30,15704.71
0,1990-12-31,6670.973
0,1991-03-31,5117.579
0,1991-06-30,8526.838
0,1991-09-30,16595.385
0,1991-12-31,7145.835
0,1992-03-31,5465.9155
0,1992-06-30,9303.35
0,1992-09-30,16747.184
0,1992-12-31,6915.52
0,1993-03-31,5696.01
0,1993-06-30,9507.025
0,1993-09-30,17469.63
0,1993-12-31,7672.665
0,1994-03-31,6407.285
0,1994-06-30,10330.3
0,1994-09-30,6995.05
1,1979-03-31,172137.16
1,1979-06-30,207720.03
1,1979-09-30,312830.06
1,1979-12-31,195209.27
1,1980-03-31,153662.0
1,1980-06-30,203812.95
1,1980-09-30,327819.47
1,1980-12-31,201774.55
1,1981-03-31,164833.8
1,1981-06-30,210252.73
1,1981-09-30,365329.9
1,1981-12-31,231132.62
1,1982-03-31,183341.27
1,1982-06-30,245359.4
1,1982-09-30,395632.5
1,1982-12-31,239873.2
1,1983-03-31,207111.38
1,1983-06-30,273082.3
1,1983-09-30,440175.2
1,1983-12-31,275192.03
1,1984-03-31,218010.95
1,1984-06-30,317881.66
1,1984-09-30,491747.8
1,1984-12-31,324293.12
1,1985-03-31,240547.06
1,1985-06-30,316376.3
1,1985-09-30,503022.1
1,1985-12-31,312877.9
1,1986-03-31,261187.6
1,1986-06-30,364241.9
1,1986-09-30,550268.5
