item_id,timestamp,target
0,2012-01-01,8032.0
0,2012-01-08,9097.0
0,2012-01-15,9394.0
0,2012-01-22,8845.0
0,2012-01-29,5619.0
0,2012-02-05,3423.0
0,2012-02-12,7764.0
0,2012-02-19,10619.0
0,2012-02-26,8299.0
0,2012-03-04,4895.0
0,2012-03-11,9619.0
0,2012-03-18,10766.0
0,2012-03-25,9680.0
0,2012-04-01,8870.0
0,2012-04-08,3445.0
0,2012-04-15,4386.0
0,2012-04-22,5861.0
0,2012-04-29,5558.0
0,2012-05-06,5391.0
0,2012-05-13,5793.0
0,2012-05-20,5190.0
0,2012-05-27,5296.0
0,2012-06-03,4059.0
0,2012-06-10,2081.0
0,2012-06-17,1845.0
0,2012-06-24,1680.0
0,2012-07-01,1746.0
0,2012-07-08,1852.0
0,2012-07-15,1833.0
0,2012-07-22,1817.0
0,2012-07-29,1634.0
0,2012-08-05,1607.0
0,2012-08-12,1789.0
0,2012-08-19,1708.0
0,2012-08-26,1683.0
0,2012-09-02,1720.0
0,2012-09-09,1623.0
0,2012-09-16,1727.0
0,2012-09-23,1710.0
0,2012-09-30,1873.0
0,2012-10-07,1854.0
0,2012-10-14,1640.0
0,2012-10-21,1667.0
0,2012-10-28,1864.0
0,2012-11-04,1602.0
0,2012-11-11,1719.0
0,2012-11-18,1762.0
0,2012-11-25,1899.0
0,2012-12-02,2109.0
0,2012-12-09,2282.0
0,2012-12-16,1928.0
0,2012-12-23,1818.0
0,2012-12-30,2194.0
0,2013-01-06,1802.0
0,2013-01-13,1835.0
0,2013-01-20,1989.0
0,2013-01-27,2119.0
0,2013-02-03,3000.0
0,2013-02-10,2599.0
0,2013-02-17,2001.0
0,2013-02-24,2379.0
0,2013-03-03,1936.0
0,2013-03-10,1877.0
0,2013-03-17,1841.0
0,2013-03-24,1919.0
0,2013-03-31,1909.0
0,2013-04-07,1803.0
0,2013-04-14,1851.0
0,2013-04-21,1861.0
0,2013-04-28,2018.0
0,2013-05-05,1914.0
0,2013-05-12,2028.0
0,2013-05-19,5488.0
0,2013-05-26,7009.0
0,2013-06-02,5430.0
0,2013-06-09,3070.0
0,2013-06-16,4339.0
0,2013-06-23,1739.0
0,2013-06-30,6760.0
0,2013-07-07,3970.0
0,2013-07-14,1740.0
0,2013-07-21,1713.0
0,2013-07-28,1048.0
0,2013-08-04,1657.0
0,2013-08-11,4582.0
0,2013-08-18,10449.0
0,2013-08-25,4199.0
0,2013-09-01,7645.0
0,2013-09-08,10510.0
0,2013-09-15,10547.0
0,2013-09-22,10120.0
0,2013-09-29,11099.0
0,2013-10-06,11474.0
0,2013-10-13,9416.0
0,2013-10-20,4925.0
0,2013-10-27,4219.0
0,2013-11-03,11362.0
0,2013-11-10,11068.0
0,2013-11-17,11701.0
0,2013-11-24,11600.0
0,2013-12-01,4049.0
0,2013-12-08,1691.0
0,2013-12-15,1914.0
0,2013-12-22,1723.0
0,2013-12-29,1711.0
0,2014-01-05,1987.0
0,2014-01-12,2179.0
0,2014-01-19,1794.0
0,2014-01-26,1974.0
0,2014-02-02,1888.0
0,2014-02-09,1999.0
0,2014-02-16,1799.0
0,2014-02-23,1887.0
0,2014-03-02,1957.0
0,2014-03-09,1842.0
0,2014-03-16,1587.0
0,2014-03-23,2655.0
0,2014-03-30,2312.0
0,2014-04-06,1923.0
0,2014-04-13,1760.0
0,2014-04-20,3447.0
0,2014-04-27,1744.0
0,2014-05-04,5771.0
0,2014-05-11,3822.0
0,2014-05-18,3677.0
0,2014-05-25,1473.0
0,2014-06-01,2911.0
0,2014-06-08,1265.0
0,2014-06-15,2047.0
0,2014-06-22,1306.0
0,2014-06-29,1626.0
0,2014-07-06,2379.0
0,2014-07-13,1430.0
0,2014-07-20,1540.0
0,2014-07-27,4747.0
0,2014-08-03,8725.0
